"DateTime","Fiyat (open)","Fiyat (high)","Fiyat (low)","Fiyat (close)","Ağ. Ort. Fiyat","Hacim"
"2020-12-31 00:00:00",2.03,2.03,1.9,1.95,2.0092,133349.5
"2021-01-04 00:00:00",2.15,2.15,1.98,2.099,2.0114,861707
"2021-01-05 00:00:00",2.05,2.12,1.95,2.1,2.0419,328705.95
"2021-01-06 00:00:00",2.2,2.25,1.98,1.98,2.0021,487572.19
"2021-01-07 00:00:00",2.045,2.119,1.95,1.98,1.9969,1251225.9
"2021-01-08 00:00:00",2,2.2,2,2.15,2.0385,452357.9
"2021-01-11 00:00:00",2,2.2,1.95,2.15,1.997,1308200.3
"2021-01-12 00:00:00",2.03,2.12,1.95,2,2.0185,646502.33
"2021-01-13 00:00:00",2.06,2.2,2,2,2.0397,4100491.65
"2021-01-14 00:00:00",2,2.129,1.9,2.05,2.0471,965202.98
"2021-01-15 00:00:00",2,2.15,1.97,2.05,2.0761,2392619.92
"2021-01-18 00:00:00",2.03,2.125,2,2.1,2.0772,2827581.06
"2021-01-19 00:00:00",2.05,2.2,1.9975,2.1,2.0781,2528414.13
"2021-01-20 00:00:00",2.06,2.2,2.045,2.15,2.0991,2641772.04
"2021-01-21 00:00:00",2.1,2.165,2.06,2.13,2.104,1221249.7
"2021-01-22 00:00:00",2.1,2.185,2,2.1,2.0989,3522656.14
"2021-01-25 00:00:00",2.1,2.15,2.075,2.14,2.1192,2533763.6
"2021-01-26 00:00:00",2.1,2.225,2.1,2.12,2.1311,2341502.55
"2021-01-27 00:00:00",2.1,2.19,2,2.15,2.1222,1758179.2
"2021-01-28 00:00:00",2.12,2.25,2.099,2.175,2.1383,929889.18
"2021-01-29 00:00:00",2.11,2.2,2.05,2.15,2.1312,1801557.4
"2021-02-01 00:00:00",2.16,2.25,2.05,2.15,2.1316,1796931.1
"2021-02-02 00:00:00",2.15,2.25,2,2.0125,2.1417,2085966.8
"2021-02-03 00:00:00",2.135,2.26,2.095,2.155,2.1366,1722958
"2021-02-04 00:00:00",2.1,2.2,2.0999,2.12,2.1298,2392109.02
"2021-02-05 00:00:00",2.0277,2.2,2.0277,2.15,2.1319,1592175.83
"2021-02-08 00:00:00",2.1,2.2,2,2.1,2.1258,5282211.6
"2021-02-09 00:00:00",2.12,2.17,2.01,2.09,2.083,1721179.6
"2021-02-10 00:00:00",2.135,2.18,2.04,2.08,2.1048,1973078.18
"2021-02-11 00:00:00",2.05,2.13,2,2.05,2.0655,893347.9
"2021-02-12 00:00:00",2.03,2.325,2.03,2.13,2.1194,1215015.24
"2021-02-15 00:00:00",2.01,2.14,1.999,2.05,2.0731,1780100.92
"2021-02-16 00:00:00",2.01,2.14,2,2.08,2.0662,1625836.2
"2021-02-17 00:00:00",2.1,2.16,1.9,2.01,2.0505,1568822.7
"2021-02-18 00:00:00",1.97,2.14,1.97,2.05,2.0345,3368832.2
"2021-02-19 00:00:00",1.98,2.14,1.97,2.05,2.0074,1859429.9
"2021-02-22 00:00:00",1.98,2.135,1.98,2.04,2.0665,1449768.2
"2021-02-23 00:00:00",2.06,2.135,1.95,2.025,2.0014,3645359.38
"2021-02-24 00:00:00",1.97,2.135,1.97,2.04,2.0387,2309787.05
"2021-02-25 00:00:00",2.08,2.135,2,2.04,2.0642,894614.36
"2021-02-26 00:00:00",1.98,2.15,1.975,2.05,2.0244,3025029.25
"2021-03-01 00:00:00",2.05,2.18,1.975,2.13,2.0548,1381405.1
"2021-03-02 00:00:00",2.06,2.135,1.98,2.05,2.0544,4041438.46
"2021-03-03 00:00:00",2.03,2.19,1.975,2.05,2.025,20965479.04
"2021-03-04 00:00:00",2.06,2.19,1.98,2.06,2.0335,10250551.9
"2021-03-05 00:00:00",2.04,2.17,2,2.05,2.0743,4210464.62
"2021-03-08 00:00:00",2.06,2.2,1.98,2.15,2.055,3876151.7
"2021-03-09 00:00:00",2.06,2.15,2,2.07,2.081,2795576.97
"2021-03-10 00:00:00",2.065,2.17,2,2.07,2.0808,1518705.2
"2021-03-11 00:00:00",2.065,2.15,1.95,2.05,2.0879,3542397.5
"2021-03-12 00:00:00",2.08,2.2,1.96,2.12,2.0249,2650564.54
"2021-03-15 00:00:00",2.01,2.15,1.96,2.08,2.084,1763880.9
"2021-03-16 00:00:00",2.2,2.2,2,2.075,2.1103,1575133.18
"2021-03-17 00:00:00",2.035,2.16,2,2.045,2.0699,1967266.9
"2021-03-18 00:00:00",2.04,2.16,1.98,2.16,2.0635,1138245.9
"2021-03-19 00:00:00",2.07,2.105,2,2.039,2.0549,1934912.54
"2021-03-22 00:00:00",1.98,2.19,1.98,2.05,2.0758,3109083.42
"2021-03-23 00:00:00",2.03,2.19,2.01,2.059,2.0681,1115368.64
"2021-03-24 00:00:00",2.075,2.19,1.94,2.07,2.0854,1447861.52
"2021-03-25 00:00:00",2,2.13,2,2.06,2.0607,1351659.3
"2021-03-26 00:00:00",2,2.15,1.9,2.049,2.0525,1765516.88
"2021-03-30 00:00:00",2.05,2.15,1.9,1.965,2.0149,4300968.76
"2021-03-31 00:00:00",1.97,2.1,1.97,2.055,2.0437,2396166.06
"2021-04-01 00:00:00",2,2.2,1.9,2.04,2.0548,2346167.92
"2021-04-02 00:00:00",2.055,2.15,1.96,2.04,2.0482,3790918.21
"2021-04-05 00:00:00",1.9,2.18,1.9,1.99,2.0629,2345347.55
"2021-04-06 00:00:00",2.06,2.16,1.985,1.985,2.0491,3090611.54
"2021-04-07 00:00:00",2,2.08,1.9,2.08,2.0394,868733.63
"2021-04-08 00:00:00",2.04,2.09,1.91,2,2.0424,2498950.6
"2021-04-09 00:00:00",2.035,2.16,1.979,2.025,2.0312,2040941.32
"2021-04-12 00:00:00",2,2.06,1.95,2.04,2.0464,983033.27
"2021-04-13 00:00:00",2.025,2.165,1.95,2.05,2.0444,2903424.84
"2021-04-14 00:00:00",2.08,2.08,1.98,2.015,2.0309,1370560.1
"2021-04-15 00:00:00",2.03,2.12,1.95,2.05,2.0281,2831084.08
"2021-04-16 00:00:00",2,2.14,1.9,2.05,2.0289,2867592.04
"2021-04-19 00:00:00",2,2.12,1.9,2.059,2.0068,2536716.3
"2021-04-20 00:00:00",1.98,2.14,1.939,2.1,2.0391,3689940.36
"2021-04-21 00:00:00",1.995,2.1,1.8,1.97,2.015,4380867.59
"2021-04-22 00:00:00",2,2.135,1.875,2,2.0177,4876675.31
"2021-04-26 00:00:00",2,2.125,1.98,2.02,2.0355,6996788.56
"2021-04-27 00:00:00",2,2.25,1.96,2.05,2.0418,9388336.87
"2021-04-28 00:00:00",2.04,2.15,1.9999,2.04,2.0525,5125848.24
"2021-04-29 00:00:00",2.04,2.11,1.99,2.05,2.0464,4280996.28
"2021-04-30 00:00:00",2.04,2.13,1.98,2.06,2.0684,2154141.37
"2021-05-03 00:00:00",2.05,2.15,2.021,2.1,2.0887,707201.47
"2021-05-04 00:00:00",2.05,2.15,1.885,2.09,2.094,2197018.7
"2021-05-05 00:00:00",2.0749,2.15,2,2.07,2.0772,1068449.5
"2021-05-06 00:00:00",2.1,2.2,1.975,2.1,2.1051,2606735.05
"2021-05-07 00:00:00",2.11,2.2,1.99,2.15,2.0852,3696667.73
"2021-05-10 00:00:00",2,2.23,2,2.13,2.1272,1459210.11
"2021-05-11 00:00:00",2.12,2.2,1.98,2.12,2.1101,910720.5
"2021-05-12 00:00:00",2.09,2.1,2.09,2.1,2.0991,91898
"2021-05-17 00:00:00",2.11,2.175,2.05,2.145,2.1153,3434746.95
"2021-05-18 00:00:00",2.11,2.22,2.11,2.15,2.1783,2200806.99
"2021-05-20 00:00:00",2.25,2.35,2.15,2.2,2.2498,4389061.57
"2021-05-21 00:00:00",2.25,2.34,2.1,2.26,2.2593,2248719.4
"2021-05-24 00:00:00",2.32,2.5,2.2,2.343,2.3253,2478729.6
"2021-05-25 00:00:00",2.32,2.453,2.25,2.4,2.3472,1385403.26
"2021-05-26 00:00:00",2.4,2.45,2.26,2.343,2.3599,2914002.36
"2021-05-27 00:00:00",2.3,2.51,2.29,2.38,2.3722,1761620.08
"2021-05-28 00:00:00",2.4,2.45,2.299,2.32,2.3891,2583422.88
"2021-05-31 00:00:00",2.4,2.52,2.2,2.38,2.4351,13560586.67
"2021-06-01 00:00:00",2.47,2.5,2.1,2.34,2.4356,2173322.82
"2021-06-02 00:00:00",2.47,2.5,2.16,2.44,2.3959,1288998.55
"2021-06-03 00:00:00",2.376,2.51,2.3,2.375,2.4635,2066211.15
"2021-06-04 00:00:00",2.5,2.53,2.3,2.514,2.4892,1394102.33
"2021-06-07 00:00:00",2.414,2.58,2.343,2.5,2.4884,3022350.8
"2021-06-08 00:00:00",2.51,2.65,2.365,2.48,2.4981,2962674.17
"2021-06-09 00:00:00",2.54,2.58,2.45,2.45,2.5063,3034433.35
"2021-06-10 00:00:00",2.575,2.59,2.45,2.55,2.5029,2617145.23
"2021-06-11 00:00:00",2.55,2.7,2.39,2.45,2.5111,1089473.25
"2021-06-14 00:00:00",2.44,2.56,2.26,2.56,2.503,3682253.06
"2021-06-15 00:00:00",2.7,2.7,2.42,2.465,2.4988,2364858.9
"2021-06-16 00:00:00",2.55,2.62,2.39,2.4699,2.4949,6929452
"2021-06-17 00:00:00",2.54,2.59,2.4,2.55,2.5047,8989555.42
"2021-06-18 00:00:00",2.48,2.56,2.4,2.455,2.4668,1519731.97
"2021-06-21 00:00:00",2.4,2.58,2.38,2.455,2.4912,3878792.85
"2021-06-22 00:00:00",2.49,2.55,2.4,2.475,2.4601,3896302.37
"2021-06-23 00:00:00",2.4999,2.7,2.3,2.44,2.4632,4108164.94
"2021-06-24 00:00:00",2.55,2.55,2.2,2.5,2.4709,3010339.07
"2021-06-25 00:00:00",2.53,2.55,2.35,2.525,2.4687,3565515.45
"2021-06-28 00:00:00",2.53,2.54,2.35,2.43,2.5091,4775300.02
"2021-06-29 00:00:00",2.53,2.53,2.3,2.4,2.482,1710739.09
"2021-06-30 00:00:00",2.53,2.54,2.35,2.5,2.4883,2880871.6
"2021-07-01 00:00:00",2.53,2.53,2.3,2.47,2.4422,2115527.1
"2021-07-02 00:00:00",2.54,2.54,2.3,2.36,2.396,3617984.29
"2021-07-05 00:00:00",2.35,2.55,2.2,2.52,2.3839,4652593.37
"2021-07-06 00:00:00",2.5,2.65,2.3,2.34,2.3776,3651257.77
"2021-07-07 00:00:00",2.4,2.53,2.3,2.34,2.3821,4186719.18
"2021-07-08 00:00:00",2.4,2.72,2.2,2.35,2.3792,4383884.21
"2021-07-09 00:00:00",2.55,2.55,2.225,2.35,2.3714,2722907.71
"2021-07-12 00:00:00",2.43,2.85,2,2.355,2.3746,8863352.76
"2021-07-13 00:00:00",2.45,2.52,2.3,2.36,2.3756,5900863.77
"2021-07-14 00:00:00",2.4999,2.61,2.2,2.3,2.3666,4970631.96
"2021-07-16 00:00:00",2.35,2.45,2.1,2.3375,2.3374,5958725.07
"2021-07-19 00:00:00",2.48,2.48,2.2,2.3,2.3433,2360872.94
"2021-07-26 00:00:00",2.52,3.015,2.2,2.35,2.3498,4164830.55
"2021-07-27 00:00:00",2.525,2.6,2.1,2.31,2.338,8857743.9
"2021-07-28 00:00:00",2.56,2.56,2.2,2.315,2.3298,9213539.34
"2021-07-29 00:00:00",2.45,2.55,2.085,2.3,2.3446,8132851.46
"2021-07-30 00:00:00",2.45,2.55,2.2,2.3,2.3383,6845046.78
"2021-08-02 00:00:00",2.43,2.65,2.25,2.35,2.3458,6667366.26
"2021-08-03 00:00:00",2.45,2.55,2.21,2.31,2.3376,7194705.71
"2021-08-04 00:00:00",2.45,2.72,2.2,2.3,2.347,7420431.74
"2021-08-05 00:00:00",2.5,2.68,2.3,2.4,2.3861,11150080.6
"2021-08-06 00:00:00",2.4,2.65,2.28,2.42,2.4094,8612309.8
"2021-08-09 00:00:00",2.48,2.58,2.3,2.4,2.426,11463134.59
"2021-08-10 00:00:00",2.78,2.78,2.244,2.45,2.4372,9503044.94
"2021-08-11 00:00:00",2.45,2.62,2.3,2.4,2.4485,8031796.95
"2021-08-12 00:00:00",2.51,2.6,2.35,2.45,2.4398,6197861.22
"2021-08-13 00:00:00",2.5,2.76,2.37,2.475,2.4711,12951969.52
"2021-08-16 00:00:00",2.45,2.85,2.39,2.45,2.4988,11979731.99
"2021-08-17 00:00:00",2.5,2.76,2.399,2.5,2.5206,12179541.76
"2021-08-18 00:00:00",2.75,2.75,2.44,2.58,2.5312,6442836.6
"2021-08-19 00:00:00",2.58,2.82,2.4,2.53,2.5408,6985520.5
"2021-08-20 00:00:00",2.58,2.85,2.4,2.5122,2.5532,5121396.82
"2021-08-23 00:00:00",2.55,2.8,2.45,2.525,2.5362,5317068.25
"2021-08-24 00:00:00",2.5,2.805,2.45,2.5,2.5404,7986241.5
"2021-08-25 00:00:00",2.76,2.92,2.4,2.5499,2.567,8151787.41
"2021-08-26 00:00:00",2.53,2.85,2.3,2.53,2.5489,8897685.1
"2021-08-27 00:00:00",2.53,2.85,2.47,2.53,2.5455,6727065.11
"2021-08-31 00:00:00",2.495,2.95,2.45,2.53,2.5478,8631797.36
"2021-09-01 00:00:00",2.55,2.85,2.48,2.55,2.5737,4965194.36
"2021-09-02 00:00:00",2.54,2.85,2.45,2.57,2.5896,5207382.06
"2021-09-03 00:00:00",2.575,2.85,2.5,2.599,2.5755,5207694.1
"2021-09-06 00:00:00",2.65,2.79,2.4,2.55,2.5597,7012407.18
"2021-09-07 00:00:00",2.55,2.8,2.35,2.56,2.5654,10061548.3
"2021-09-08 00:00:00",2.55,2.8,2.47,2.58,2.5879,10357725.16
"2021-09-09 00:00:00",2.58,2.8,2.495,2.575,2.5862,7443419.09
"2021-09-10 00:00:00",2.58,2.85,2.053,2.6,2.6101,9182076.25
"2021-09-13 00:00:00",2.5,2.8,2.499,2.575,2.5885,7011436.1
"2021-09-14 00:00:00",2.52,2.8,2.49,2.59,2.5787,6502311.75
"2021-09-15 00:00:00",2.57,2.83,2.48,2.58,2.6242,5774935.14
"2021-09-16 00:00:00",2.55,2.85,2.35,2.585,2.5886,5852186.75
"2021-09-17 00:00:00",2.57,2.85,2.3,2.575,2.5877,4751845.57
"2021-09-20 00:00:00",2.52,2.9,2.4,2.575,2.6386,6412779.33
"2021-09-21 00:00:00",2.9,2.9,2.5,2.59,2.5947,4997464.93
"2021-09-22 00:00:00",2.73,2.91,2.3,2.5502,2.6201,6412414.85
"2021-09-23 00:00:00",2.61,2.901,2.25,2.535,2.6175,7237012.9
"2021-09-24 00:00:00",2.6,2.93,2.475,2.6,2.6276,5022625.74
"2021-09-27 00:00:00",2.6,2.94,2.5,2.56,2.6204,7011723.76
"2021-09-28 00:00:00",2.621,2.95,2.43,2.6,2.6041,11281736.17
"2021-09-29 00:00:00",2.59,2.89,2.4,2.625,2.6105,8818066.99
"2021-09-30 00:00:00",2.6,2.92,2.52,2.59,2.6401,8833020.71
"2021-10-01 00:00:00",2.65,2.97,2.5,2.55,2.6485,8651030.11
"2021-10-04 00:00:00",2.64,2.9,2.55,2.65,2.6736,6358107.51
"2021-10-05 00:00:00",2.7,2.89,2.5,2.65,2.6935,10281001.39
"2021-10-06 00:00:00",2.65,2.9,2.55,2.73,2.7016,11506663.95
"2021-10-07 00:00:00",2.68,2.885,2.6,2.7,2.7081,9990665.08
"2021-10-08 00:00:00",2.73,3,2.6,2.7,2.727,9716096.94
"2021-10-11 00:00:00",2.7,2.92,2.62,2.75,2.7222,8734122.82
"2021-10-12 00:00:00",2.75,3,2.55,2.75,2.73,13500205.41
"2021-10-13 00:00:00",2.75,3.2,2.56,2.75,2.7446,14172788.51
"2021-10-14 00:00:00",2.799,2.96,2.64,2.755,2.7808,12234353.53
"2021-10-15 00:00:00",2.8,3.1,2.69,2.8,2.83,11960907.25
"2021-10-18 00:00:00",2.85,3.15,2.421,2.9,2.8632,13404422.35
"2021-10-19 00:00:00",3,3.1,2.4,2.96,2.8923,14484691.9
"2021-10-20 00:00:00",2.89,3.07,2.52,2.97,2.9378,10977562.54
"2021-10-21 00:00:00",2.95,3.1174,2.35,2.97,2.9716,11098130.97
"2021-10-22 00:00:00",3,3.2,2.57,3,3.0024,11191555.5
"2021-10-25 00:00:00",3.1,3.3,2.9,3.1,3.1051,9905384.19
"2021-10-26 00:00:00",2.95,3.325,2.8,3.1,3.1426,12425620.23
"2021-10-27 00:00:00",3.1,3.33,2.9,3.15,3.1451,16167339.23
"2021-10-28 00:00:00",3.1,3.33,2.9,3.03,3.1649,3779816.53
"2021-11-01 00:00:00",3.1,3.46,2.95,3.2,3.1632,18363526.49
"2021-11-02 00:00:00",3.25,3.385,3.02,3.25,3.1632,28680424.21
"2021-11-03 00:00:00",3.245,3.525,2.835,3.245,3.1546,29694707.06
"2021-11-04 00:00:00",3.275,3.45,3.08,3.27,3.2544,14341265.62
"2021-11-05 00:00:00",3.2,3.525,2.95,3,3.2458,18047857.07
"2021-11-08 00:00:00",3.28,3.52,2.86,3.35,3.3314,15553853.83
"2021-11-09 00:00:00",3.25,3.6,3,3.4,3.3489,20154247.59
"2021-11-10 00:00:00",3.45,3.65,3.135,3.45,3.3838,18298401.31
"2021-11-11 00:00:00",3.39,3.75,2.99,3.5,3.4843,9718883.59
"2021-11-12 00:00:00",3.56,4,3.29,3.6,3.5826,13511840.47
"2021-11-15 00:00:00",3.7,4,3.1199,3.7,3.7066,14087781.58
"2021-11-16 00:00:00",3.6,4.1,3.3,3.729,3.818,10472535.43
"2021-11-17 00:00:00",3.9,4.5,3.44,3.985,3.9637,19079763.42
"2021-11-18 00:00:00",4.1,4.4,3.3119,4.3,4.1039,22528799.26
"2021-11-19 00:00:00",4.2,4.4,3.63,4.25,4.1967,19845503.43
"2021-11-22 00:00:00",4.3,4.5,3.36,4.28,4.2098,11967675.8
"2021-11-23 00:00:00",4.3,4.55,3.4,4.2,4.1986,21801621.47
"2021-11-24 00:00:00",4.4,4.65,3.56,4.1,4.3788,19725013.04
"2021-11-25 00:00:00",4.6,4.88,4,4.2,4.3908,16690448.87
"2021-11-26 00:00:00",4.6,4.95,4,4.405,4.396,22624753.71
"2021-11-29 00:00:00",4.5,5,4,4.48,4.4921,21537954.74
"2021-11-30 00:00:00",4.65,5.055,4,4.48,4.5086,23121402.27
"2021-12-01 00:00:00",3.0888,5.1,3.0888,4.51,4.567,23120059.56
"2021-12-02 00:00:00",4.5,5,3.71,4.5,4.5166,15154458.9
"2021-12-03 00:00:00",4.35,4.9,4.2685,4.45,4.4805,22255916.22
"2021-12-06 00:00:00",4.8,5,4,4.45,4.4492,16729249.31
"2021-12-07 00:00:00",4.8,5.1,4,4.4,4.5264,9533375.73
"2021-12-08 00:00:00",4.4,4.85,4.25,4.52,4.4424,10940728.09
"2021-12-09 00:00:00",4.44,4.86,3.65,4.3,4.3599,10741651.8
"2021-12-10 00:00:00",4.55,5,3.75,4.65,4.2899,11449519.23
"2021-12-13 00:00:00",4.5,4.95,4.1,4.45,4.3571,7458928
"2021-12-14 00:00:00",4.8,5.15,3.25,4.3,4.3172,16924078.47
"2021-12-15 00:00:00",4.8,4.88,4,4.35,4.3543,22765694.44
"2021-12-16 00:00:00",4.3,4.8,3,4.4,4.3893,21623771.9
"2021-12-17 00:00:00",4.95,5,4.2,4.35,4.5039,35782208.31
"2021-12-20 00:00:00",4.5,5.46,4.3,4.75,4.7018,23762925.11
"2021-12-21 00:00:00",4.4,5.0501,3.9,4.35,4.3647,17070500.92
"2021-12-22 00:00:00",4.55,4.8,4.05,4.3,4.3231,15578483.04
"2021-12-23 00:00:00",4.3,4.45,3.776,3.9,4.0816,10992524.41
"2021-12-24 00:00:00",4.35,4.35,3.8,3.95,3.9727,7661035.8
"2021-12-27 00:00:00",4.2,4.3,3.65,3.9,3.9338,6228681.7
"2021-12-28 00:00:00",3.95,4.2,3.5,3.65,3.8878,5049908.13
"2021-12-29 00:00:00",3.9,4.5,3.75,4.25,3.9619,10495073.66
"2021-12-30 00:00:00",3.9,4.4,3.85,4.05,4.062,9190253.44
"2021-12-31 00:00:00",4,4.25,3.95,4,4.1248,8290407.4
"2022-01-03 00:00:00",4.4,4.5,4,4.3,4.2632,8724663.5
"2022-01-04 00:00:00",4.2,5.21,4.1,4.25,4.2613,7064454.5
"2022-01-05 00:00:00",4.3,4.4,3.5,3.95,4.203,7573685.12
"2022-01-06 00:00:00",4.3,4.45,4.02,4.165,4.1946,11794354.27
"2022-01-07 00:00:00",4.19,4.3,4,4.165,4.1657,15168587.59
"2022-01-10 00:00:00",4.15,4.3,4.095,4.175,4.1997,19631302.49
"2022-01-11 00:00:00",4.649,4.649,4,4.18,4.2094,16173579.33
"2022-01-12 00:00:00",4.75,4.75,3.6,4.1099,4.2068,8490616.77
"2022-01-13 00:00:00",4.4,4.4,3.8,4.135,4.157,11988168.34
"2022-01-14 00:00:00",4.3,4.4,3.9,4.13,4.1283,7791207.88
"2022-01-17 00:00:00",4.3,4.4,3.9,4,4.1469,6748219.95
"2022-01-18 00:00:00",4.199,4.35,3.95,4.05,4.1009,14579363.46
"2022-01-19 00:00:00",3.9,4.4,3.9,4.12,4.116,12278614.67
"2022-01-20 00:00:00",4,4.35,3.7777,4.1,4.1136,13622139.13
"2022-01-21 00:00:00",4.3,4.3,3.98,4.1,4.099,9905240.11
"2022-01-24 00:00:00",4.25,4.35,3.95,4.085,4.128,8247558.38
"2022-01-25 00:00:00",4.3,4.35,3.75,4.1,4.1028,9237700.69
"2022-01-26 00:00:00",4.2,4.4,3.5,4.099,4.09,6218945.8
"2022-01-27 00:00:00",3.9,4.395,3.32,4.08,4.0979,8566108.03
"2022-01-28 00:00:00",4.1,4.3,3.9,4.085,4.099,5261459.5
"2022-01-31 00:00:00",4,4.35,3.9,4.049,4.119,3542440.7
"2022-02-01 00:00:00",4.365,4.38,3.9,4.049,4.1,11062473.17
"2022-02-02 00:00:00",4.05,4.31,3.9,4,4.0527,6222882.73
"2022-02-03 00:00:00",4.1,4.35,3.8,4.1,4.0764,9403731.55
"2022-02-04 00:00:00",4.18,4.4,3.785,4.07,4.0424,9408856.5
"2022-02-07 00:00:00",3.96,4.4,3.2,4,4.0738,6880002.78
"2022-02-08 00:00:00",4.15,4.4,3.8,4.15,4.1,6145205.73
"2022-02-09 00:00:00",4.1,4.45,3.9,4,4.0895,5595117.13
"2022-02-10 00:00:00",4.2,4.45,3.9,4,4.1012,7012416.28
"2022-02-11 00:00:00",4.3,4.5,3.9,4.1,4.0562,7792556.54
"2022-02-14 00:00:00",4.19,4.5,3.8,4.005,4.0576,8246224.05
"2022-02-15 00:00:00",4.15,4.5,3.3,3.95,4.0686,9875336.29
"2022-02-16 00:00:00",4.4,4.45,3.9,4.04,4.1035,8062875.07
"2022-02-17 00:00:00",4.46,4.47,3.5,4.019,4.0673,9255848.29
"2022-02-18 00:00:00",4.15,4.71,3.95,4,4.0346,7669319.09
"2022-02-21 00:00:00",4.15,4.45,3.5,4.04,4.0858,4802278.11
"2022-02-22 00:00:00",4.7,4.7,3.66,4.04,4.0465,8883871.6
"2022-02-23 00:00:00",4.2,4.46,3.98,4.1,4.0914,6944601.52
"2022-02-24 00:00:00",5,5,4,4.25,4.2365,28037861.03
"2022-02-25 00:00:00",4.2,5.03,4.1,4.4,4.3572,18398570.34
"2022-02-28 00:00:00",4.8,4.9,3.57,4.5,4.4668,26223235.93
"2022-03-01 00:00:00",4.755,4.85,4.3,4.55,4.5529,30207029.7
"2022-03-02 00:00:00",4.6,5.2,4,4.85,4.7625,40093650.02
"2022-03-03 00:00:00",5.3,5.41,4.5,4.98,5.017,34224848.83
"2022-03-04 00:00:00",5.25,5.55,4.09,5.1499,5.1327,37414364.83
"2022-03-07 00:00:00",5.5,6.85,4.35,5.4,5.3293,52255291.7
"2022-03-08 00:00:00",5.65,5.95,4.497,5.16,5.3561,30882518.47
"2022-03-09 00:00:00",6,6,3.92,5.3,5.2662,34236124.77
"2022-03-10 00:00:00",5.35,5.7,4.35,5,5.146,33796278.1
"2022-03-11 00:00:00",5.5,5.62,4.6,5.1,5.0842,38395523.63
"2022-03-14 00:00:00",5.35,6.88,4.8,5,5.1188,33496909.95
"2022-03-15 00:00:00",5.25,6.77,4.5,5.2,5.184,44146898.19
"2022-03-16 00:00:00",5.12,5.6,4.5,5.25,5.2011,29511001.35
"2022-03-17 00:00:00",5.1,5.6,4.2,5.2,5.1908,22537999.97
"2022-03-18 00:00:00",5.25,6.83,4.95,5.25,5.1732,22109555.63
"2022-03-21 00:00:00",5.15,6.85,5,5.1,5.1894,16871009.41
"2022-03-22 00:00:00",5.25,5.5,4.25,5.2,5.1782,20981984.78
"2022-03-23 00:00:00",5.1,5.499,4.8,5.25,5.1945,17414286.7
"2022-03-24 00:00:00",5.375,7.07,4.3,5.3,5.206,24155110.32
"2022-03-25 00:00:00",5.3899,5.95,5,5.22,5.244,22462950.53
"2022-03-28 00:00:00",5.3,6,5,5.25,5.2656,6969015.55
"2022-03-29 00:00:00",5.325,7,5,5.25,5.2591,19169672.19
"2022-03-30 00:00:00",5.24,5.5,5,5.3,5.2715,14571633.4
"2022-03-31 00:00:00",4.27,5.62,4.27,5.5,5.2916,12685363.06
"2022-04-01 00:00:00",4.9,6.69,4.9,5.275,5.2899,10896687.7
"2022-04-04 00:00:00",5.3,5.5,5,5.25,5.2735,14780500.64
"2022-04-05 00:00:00",5.295,5.549,4.12,5.27,5.3062,17427653.09
"2022-04-06 00:00:00",5.25,5.891,4.4,5.25,5.2761,25565671.53
"2022-04-07 00:00:00",5.005,5.57,4.3,4.3,5.2874,15627464.91
"2022-04-08 00:00:00",5.32,6.3,4.9,5.16,5.2734,15363183.1
"2022-04-11 00:00:00",5.25,6.48,4.9,5.27,5.291,11528767.9
"2022-04-12 00:00:00",5.35,5.62,5,5.3,5.3099,10234864.29
"2022-04-13 00:00:00",5.25,5.55,4.8,5.3,5.2703,11439451.68
"2022-04-14 00:00:00",5.39,5.65,4.95,5.14,5.194,10961965.84
"2022-04-15 00:00:00",5.2,5.73,4.9,5.19,5.2481,15561883.97
"2022-04-18 00:00:00",5.35,5.5,4.98,4.99,5.2358,14414580.97
"2022-04-19 00:00:00",5.25,5.55,4.99,4.99,5.2514,17289244.31
"2022-04-20 00:00:00",5.25,5.475,4.955,5.1,5.2191,10137520.81
"2022-04-21 00:00:00",5.31,5.45,4.6,5.15,5.1881,16887726.99
"2022-04-22 00:00:00",5.4,5.4,4.9,5.14,5.188,19315282.13
"2022-04-25 00:00:00",5.4,5.7,5,5.14,5.2349,25394903.37
"2022-04-26 00:00:00",5.2,5.65,5,5.15,5.204,25724044.83
"2022-04-27 00:00:00",5.385,6,4,5.15,5.2095,31020710.74
"2022-04-28 00:00:00",5.15,5.75,5.08,5.15,5.2328,19747454.62
"2022-04-29 00:00:00",5.08,5.5,5,5.28,5.2533,19192068.38
"2022-05-05 00:00:00",5.38,5.7,5,5.3499,5.3519,10279757.17
"2022-05-06 00:00:00",5.32,5.75,4.97,5.5,5.3901,13114594.26
"2022-05-09 00:00:00",5.5,6,4.5,5.43,5.5332,23415741.14
"2022-05-10 00:00:00",5.5,6,5,5.5,5.5392,33713606.57
"2022-05-11 00:00:00",5.9,6.25,5,5.8,5.7592,25637125.8
"2022-05-12 00:00:00",6,6.185,4.6,5.98,5.7966,26821712.57
"2022-05-13 00:00:00",5.78,6.67,4.95,5.9,5.8084,19632420.8
"2022-05-16 00:00:00",5.8,6.185,5.5,5.81,5.8014,20744167.09
"2022-05-17 00:00:00",5.8,6.5,5,5.8,5.8219,23938827.47
"2022-05-18 00:00:00",6.05,6.3,5.6,5.7,5.8241,17520041
"2022-05-20 00:00:00",6.1,6.3,5.6,5.97,5.8904,25590792.52
"2022-05-23 00:00:00",6.35,6.5,5,5.9,5.9433,32114372.45
