date,t2m_c,precip_mm,hazard_type
2008-05-08,8.619202,0.0,dry_day
2008-05-09,9.592621,0.0,dry_day
2008-05-10,10.162415,0.0,dry_day
2008-05-11,10.794922,0.0,dry_day
2008-05-12,12.30423,0.0,dry_day
2008-05-13,12.888519,0.0,dry_day
2008-05-16,12.86853,0.0,dry_day
2008-05-17,14.5191345,0.0,dry_day
2008-05-18,16.414703,0.0,dry_day
2008-05-19,17.891388,0.0,dry_day
2008-05-21,20.56955,0.0,dry_day
2008-05-22,20.591919,0.0,dry_day
2008-05-23,18.710968,0.0,dry_day
2008-05-24,18.095123,0.0,dry_day
2008-05-26,15.471558,0.0,dry_day
2008-05-27,16.074707,0.0,dry_day
2008-05-28,17.956604,0.0,dry_day
2008-05-29,19.32962,0.0,dry_day
2008-05-30,16.503754,0.0,dry_day
2008-05-31,19.140015,0.0,dry_day
2008-06-02,18.935913,0.0,dry_day
2008-06-03,17.49469,0.0,dry_day
2008-06-04,19.449432,0.0,dry_day
2008-06-05,20.06543,0.0,dry_day
2008-06-06,18.746033,0.0,dry_day
2008-06-07,18.30539,0.0,dry_day
2008-06-08,19.407715,0.0,dry_day
2008-06-09,19.59674,0.0,dry_day
2008-06-10,16.740448,0.0,dry_day
2008-06-11,15.971558,0.0,dry_day
2008-06-12,16.473846,0.0,dry_day
2008-06-13,19.382599,0.0,dry_day
2008-06-14,20.94284,0.0,dry_day
2008-06-15,20.404022,0.0,dry_day
2008-06-16,20.439697,0.0,dry_day
2008-06-17,21.694,0.0,dry_day
2008-06-18,21.430634,0.0,dry_day
2008-06-19,23.08194,0.0,dry_day
2008-06-20,24.447235,0.0,dry_day
2008-06-20,24.447235,0.0,heatwave_30
2008-06-21,22.541504,0.0,dry_day
2008-06-22,20.978302,0.0,dry_day
2008-06-23,21.086945,0.0,dry_day
2008-06-24,21.875916,0.0,dry_day
2008-06-25,23.244934,0.0,dry_day
2008-06-26,24.379364,0.0,dry_day
2008-06-26,24.379364,0.0,heatwave_30
2008-06-27,25.262268,0.0,dry_day
2008-06-27,25.262268,0.0,heatwave_30
2008-06-28,25.798798,0.0,dry_day
2008-06-28,25.798798,0.0,heatwave_30
2008-06-29,25.27768,0.0,dry_day
2008-06-29,25.27768,0.0,heatwave_30
2008-06-30,22.80893,0.0,dry_day
2008-07-01,22.306976,0.0,dry_day
2008-07-02,23.11084,0.0,dry_day
2008-07-03,22.616241,0.0,dry_day
2008-07-04,22.414825,0.0,dry_day
2008-07-05,23.005554,0.0,dry_day
2008-07-06,22.833252,0.0,dry_day
2008-07-07,21.740875,0.0,dry_day
2008-07-08,22.28186,0.0,dry_day
2008-07-09,24.329071,0.0,dry_day
2008-07-09,24.329071,0.0,heatwave_30
2008-07-10,24.080658,0.0,dry_day
2008-07-12,22.851074,0.0,dry_day
2008-07-13,21.574066,0.0,dry_day
2008-07-14,23.269531,0.0,dry_day
2008-07-15,23.722687,0.0,dry_day
2008-07-16,25.837677,0.0,dry_day
2008-07-16,25.837677,0.0,heatwave_30
2008-07-17,22.083344,0.0,dry_day
2008-07-18,22.151276,0.0,dry_day
2008-07-19,24.722534,0.0,dry_day
2008-07-19,24.722534,0.0,heatwave_30
2008-07-20,25.974304,0.0,dry_day
2008-07-20,25.974304,0.0,heatwave_30
2008-07-21,24.63092,0.0,dry_day
2008-07-21,24.63092,0.0,heatwave_30
2008-07-22,26.114197,0.0,dry_day
2008-07-22,26.114197,0.0,heatwave_30
2008-07-23,27.099213,0.0,dry_day
2008-07-23,27.099213,0.0,heatwave_30
2008-07-24,26.198822,0.0,dry_day
2008-07-24,26.198822,0.0,heatwave_30
2008-07-25,23.741638,0.0,dry_day
2008-07-25,23.741638,0.0,heatwave_30
2008-07-26,22.398102,0.0,dry_day
2008-07-27,22.49649,0.0,dry_day
2008-07-28,23.301971,0.0,dry_day
2008-07-29,23.95224,0.0,dry_day
2008-07-31,22.173187,0.0,dry_day
2008-08-01,21.47165,0.0,dry_day
2008-08-02,21.502075,0.0,dry_day
2008-08-03,22.4747,0.0,dry_day
2008-08-04,23.41568,0.0,dry_day
2008-08-05,23.619598,0.0,dry_day
2008-08-06,23.928955,0.0,dry_day
2008-08-07,23.372742,0.0,dry_day
2008-08-08,22.630402,0.0,dry_day
2008-08-09,23.613068,0.0,dry_day
2008-08-10,24.819855,0.0,dry_day
2008-08-10,24.819855,0.0,heatwave_30
2008-08-11,24.565948,0.0,dry_day
2008-08-11,24.565948,0.0,heatwave_30
2008-08-12,23.022186,0.0,dry_day
2008-08-13,23.960571,0.0,dry_day
2008-08-14,24.084167,0.0,dry_day
2008-08-15,23.768524,0.0,dry_day
2008-08-16,24.13507,0.0,dry_day
2008-08-17,25.003693,0.0,dry_day
2008-08-17,25.003693,0.0,heatwave_30
2008-08-18,26.347076,0.0,dry_day
2008-08-18,26.347076,0.0,heatwave_30
2008-08-19,27.180054,0.0,dry_day
2008-08-19,27.180054,0.0,heatwave_30
2008-08-20,26.121857,0.0,dry_day
2008-08-20,26.121857,0.0,heatwave_30
2008-08-21,27.088837,0.0,dry_day
2008-08-21,27.088837,0.0,heatwave_30
2008-08-22,26.694061,0.0,dry_day
2008-08-22,26.694061,0.0,heatwave_30
2008-08-23,25.077576,0.0,dry_day
2008-08-23,25.077576,0.0,heatwave_30
2008-08-24,25.34964,0.0,dry_day
2008-08-24,25.34964,0.0,heatwave_30
2008-08-25,25.293793,0.0,dry_day
2008-08-25,25.293793,0.0,heatwave_30
2008-08-26,25.932373,0.0,dry_day
2008-08-26,25.932373,0.0,heatwave_30
2008-08-27,25.208618,0.0,dry_day
2008-08-27,25.208618,0.0,heatwave_30
2008-08-28,24.880615,0.0,dry_day
2008-08-28,24.880615,0.0,heatwave_30
2008-08-29,24.625275,0.0,dry_day
2008-08-30,24.516174,0.0,dry_day
2008-08-30,24.516174,0.0,heatwave_30
2008-08-31,22.941376,0.0,dry_day
2008-09-01,22.789581,0.0,dry_day
2008-09-02,22.201538,0.0,dry_day
2008-09-03,22.277252,0.0,dry_day
2008-09-04,23.314453,0.0,dry_day
2008-09-05,24.073578,0.0,dry_day
2008-09-05,24.073578,0.0,heatwave_30
2008-09-06,23.98877,0.0,dry_day
2008-09-06,23.98877,0.0,heatwave_30
2008-09-07,23.735962,0.0,dry_day
2008-09-08,23.0596,0.0,dry_day
2008-09-09,22.709106,0.0,dry_day
2008-09-10,21.259766,0.0,dry_day
2008-09-11,19.59134,0.0,dry_day
2008-09-12,20.702148,0.0,dry_day
2008-09-13,20.754242,0.0,dry_day
2008-09-14,22.292847,0.0,dry_day
2008-09-15,22.603333,0.0,dry_day
2008-09-16,22.015991,0.0,dry_day
2008-09-17,21.224518,0.0,dry_day
2008-09-18,18.750671,0.0,dry_day
2008-09-19,17.154999,0.0,dry_day
2008-09-20,17.12326,0.0,dry_day
2008-09-21,15.485535,32.62271499633789,heavy_rain
2008-09-22,14.980652,0.0,dry_day
2008-09-23,14.682159,0.0,dry_day
2008-09-24,15.44278,0.0,dry_day
2008-09-25,16.169708,0.0,dry_day
2008-09-26,15.978027,0.0,dry_day
2008-09-27,14.137085,0.0,dry_day
2008-09-28,12.853302,0.0,dry_day
2008-09-29,13.313202,0.0,dry_day
2008-09-30,10.850037,0.0,dry_day
2008-10-01,11.832062,0.0,dry_day
2008-10-02,13.7274475,0.0,dry_day
2008-10-03,15.782806,0.0,dry_day
2008-10-04,16.116608,0.0,dry_day
2008-10-05,15.445068,0.0,dry_day
2008-10-06,15.156616,0.0,dry_day
2008-10-07,13.467804,0.0,dry_day
2008-10-08,13.518951,0.0,dry_day
2008-10-09,13.611664,0.0,dry_day
2008-10-10,12.487946,0.0,dry_day
2008-10-11,10.763641,0.0,dry_day
2008-10-12,10.956329,0.0,dry_day
2008-10-13,13.008514,0.0,dry_day
2008-10-15,13.213104,0.0,dry_day
2008-10-16,11.843109,0.0,dry_day
2008-10-17,12.086761,0.0,dry_day
2008-10-18,12.686127,0.0,dry_day
2008-10-19,13.16684,0.0,dry_day
2008-10-20,13.358978,0.0,dry_day
2008-10-21,12.467072,0.0,dry_day
2008-10-22,11.325867,0.0,dry_day
2008-10-23,10.406616,0.0,dry_day
2008-10-24,9.711487,0.0,dry_day
2008-10-25,9.315796,0.0,dry_day
2008-10-26,9.547028,0.0,dry_day
2008-10-27,8.432892,0.0,dry_day
2008-10-28,8.002991,0.0,dry_day
2008-10-29,8.984467,0.0,dry_day
2008-10-30,9.913361,0.0,dry_day
2008-10-31,12.416504,0.0,dry_day
2008-11-01,12.567963,0.0,dry_day
2008-11-02,11.69696,0.0,dry_day
2008-11-03,11.43161,0.0,dry_day
2008-11-04,10.981445,0.0,dry_day
2008-11-05,9.716064,0.0,dry_day
2008-11-06,9.90564,0.0,dry_day
2008-11-07,9.719147,0.0,dry_day
2008-11-08,9.503754,0.0,dry_day
2008-11-09,8.658112,0.0,dry_day
2008-11-10,7.339203,0.0,dry_day
2008-11-11,8.478882,0.0,dry_day
2008-11-12,8.759247,0.0,dry_day
2008-11-13,7.8834534,0.0,dry_day
2008-11-14,6.9354553,0.0,dry_day
2008-11-15,7.0322876,0.0,dry_day
2008-11-16,6.4079895,0.0,dry_day
2008-11-17,6.1905823,0.0,dry_day
2008-11-20,7.870117,0.0,dry_day
2008-11-21,6.8795776,0.0,dry_day
2008-11-23,10.087128,0.0,dry_day
2008-11-25,9.164764,0.0,dry_day
2008-11-26,8.193481,0.0,dry_day
2008-11-27,7.190277,0.0,dry_day
2008-11-28,3.4438782,0.0,dry_day
2008-11-29,2.862854,0.0,dry_day
2008-11-29,2.862854,0.0,frost
2008-11-30,6.195343,0.0,dry_day
2008-12-01,6.252838,0.0,dry_day
2008-12-02,6.0336914,0.0,dry_day
2008-12-03,7.1877747,0.0,dry_day
2008-12-04,6.7973022,0.0,dry_day
2008-12-06,9.544159,0.0,dry_day
2008-12-08,6.8712463,0.0,dry_day
2008-12-09,2.3056946,0.0,dry_day
2008-12-09,2.3056946,0.0,frost
2008-12-10,-0.84210205,0.0,dry_day
2008-12-10,-0.84210205,0.0,frost
2008-12-11,-0.4105835,0.0,dry_day
2008-12-11,-0.4105835,0.0,frost
2008-12-12,1.3490295,0.0,dry_day
2008-12-12,1.3490295,0.0,frost
2008-12-13,2.687622,0.0,dry_day
2008-12-13,2.687622,0.0,frost
2008-12-14,3.534851,0.0,dry_day
2008-12-15,2.0431824,0.0,dry_day
2008-12-15,2.0431824,0.0,frost
2008-12-16,1.1077576,0.0,dry_day
2008-12-16,1.1077576,0.0,frost
2008-12-17,1.9228516,0.0,dry_day
2008-12-17,1.9228516,0.0,frost
2008-12-19,4.4161377,0.0,dry_day
2008-12-20,3.1810913,0.0,dry_day
2008-12-23,1.9732666,0.0,dry_day
2008-12-24,-1.058075,0.0,dry_day
2008-12-24,-1.058075,0.0,frost
2008-12-25,-4.8717346,0.0,dry_day
2008-12-25,-4.8717346,0.0,frost
2008-12-26,-4.812805,0.0,dry_day
2008-12-26,-4.812805,0.0,frost
2008-12-27,-3.028839,0.0,dry_day
2008-12-27,-3.028839,0.0,frost
2008-12-28,-1.7719727,5.134677410125732,frost
2008-12-29,-3.001007,0.0,dry_day
2008-12-29,-3.001007,0.0,frost
2008-12-30,-7.7416687,0.0,dry_day
2008-12-30,-7.7416687,0.0,frost
2008-12-31,-9.130066,0.0,dry_day
2008-12-31,-9.130066,0.0,frost
2009-01-01,-9.032166,0.0,dry_day
2009-01-01,-9.032166,0.0,frost
2009-01-02,-6.664459,0.0,dry_day
2009-01-02,-6.664459,0.0,frost
2009-01-03,-0.77316284,2.5943257808685303,frost
2009-01-08,1.1306152,0.0,dry_day
2009-01-08,1.1306152,0.0,frost
2009-01-09,0.3312378,0.0,dry_day
2009-01-09,0.3312378,0.0,frost
2009-01-10,0.29718018,0.0,dry_day
2009-01-10,0.29718018,0.0,frost
2009-01-11,-1.3079834,0.0,dry_day
2009-01-11,-1.3079834,0.0,frost
2009-01-12,-3.329132,0.0,dry_day
2009-01-12,-3.329132,0.0,frost
2009-01-13,-1.7348022,0.0,dry_day
2009-01-13,-1.7348022,0.0,frost
2009-01-14,0.9906311,2.9852232933044434,frost
2009-01-17,2.9042664,0.0,dry_day
2009-01-18,1.0232849,0.0,dry_day
2009-01-18,1.0232849,0.0,frost
2009-01-19,1.4839783,1.1433093547821045,frost
2009-01-20,1.8484497,0.0,dry_day
2009-01-20,1.8484497,0.0,frost
2009-01-21,2.597992,0.0,dry_day
2009-01-21,2.597992,0.0,frost
2009-01-22,4.302887,0.0,dry_day
2009-01-27,5.3114014,0.0,dry_day
2009-02-01,1.4684143,0.0,dry_day
2009-02-01,1.4684143,0.0,frost
2009-02-02,2.070221,0.0,dry_day
2009-02-02,2.070221,0.0,frost
2009-02-03,2.9945984,0.0,dry_day
2009-02-03,2.9945984,0.0,frost
2009-02-06,4.3604736,0.0,dry_day
2009-02-07,5.0615234,0.0,dry_day
2009-02-09,6.4637146,0.0,dry_day
2009-02-10,3.3539429,0.0,dry_day
2009-02-11,3.0941162,0.0,dry_day
2009-02-11,3.0941162,0.0,frost
2009-02-12,5.9161987,0.0,dry_day
2009-02-15,2.4682007,0.0,dry_day
2009-02-16,-0.45663452,7.326128959655762,frost
2009-02-17,-2.9983215,0.0,dry_day
2009-02-17,-2.9983215,0.0,frost
2009-02-18,-1.1468811,0.0,dry_day
2009-02-18,-1.1468811,0.0,frost
2009-02-19,0.70401,7.326128959655762,frost
2009-02-20,0.91970825,0.0,dry_day
2009-02-20,0.91970825,0.0,frost
2009-02-21,-1.6180115,0.0,dry_day
2009-02-21,-1.6180115,0.0,frost
2009-02-22,-1.256073,0.0,dry_day
2009-02-22,-1.256073,0.0,frost
2009-02-23,-0.29660034,6.1023688316345215,frost
2009-02-24,0.19168091,1.5255922079086304,frost
2009-02-25,-0.5130615,0.0,dry_day
2009-02-25,-0.5130615,0.0,frost
2009-02-26,0.9951782,4.767812728881836,frost
2009-02-27,1.4276428,1.5892709493637085,frost
2009-02-28,-0.21694946,0.0,dry_day
2009-02-28,-0.21694946,0.0,frost
2009-03-01,-1.1034241,0.0,dry_day
2009-03-01,-1.1034241,0.0,frost
2009-03-02,0.287323,0.0,dry_day
2009-03-02,0.287323,0.0,frost
2009-03-03,2.7794495,0.0,dry_day
2009-03-03,2.7794495,0.0,frost
2009-03-04,3.7432556,0.0,dry_day
2009-03-04,3.7432556,0.0,frost
2009-03-08,7.4998474,0.0,dry_day
2009-03-09,4.6784363,0.0,dry_day
2009-03-10,4.7954407,0.0,dry_day
2009-03-11,5.706238,0.0,dry_day
2009-03-12,5.195221,0.0,dry_day
2009-03-14,1.6929016,0.0,dry_day
2009-03-14,1.6929016,0.0,frost
2009-03-15,-0.26281738,0.0,dry_day
2009-03-15,-0.26281738,0.0,frost
2009-03-16,-0.17044067,0.0,dry_day
2009-03-16,-0.17044067,0.0,frost
2009-03-17,0.98727417,0.0,dry_day
2009-03-17,0.98727417,0.0,frost
2009-03-18,2.0629578,0.0,dry_day
2009-03-18,2.0629578,0.0,frost
2009-03-19,3.2333984,0.0,dry_day
2009-03-20,0.865448,0.0,dry_day
2009-03-20,0.865448,0.0,frost
2009-03-21,2.7810974,0.0,dry_day
2009-03-21,2.7810974,0.0,frost
2009-03-22,4.1348877,0.0,dry_day
2009-03-22,4.1348877,0.0,frost
2009-03-23,3.5738525,0.0,dry_day
2009-03-24,1.5718994,0.0,dry_day
2009-03-24,1.5718994,0.0,frost
2009-03-25,3.7984924,5.321534156799316,frost
2009-03-27,3.6460876,0.0,dry_day
2009-03-28,0.84872437,0.0,dry_day
2009-03-28,0.84872437,0.0,frost
2009-03-29,3.0549622,0.0,dry_day
2009-03-29,3.0549622,0.0,frost
2009-03-31,9.381012,0.0,dry_day
2009-04-01,11.068695,0.0,dry_day
2009-04-02,11.875092,0.0,dry_day
2009-04-03,8.830414,0.0,dry_day
2009-04-04,8.807526,0.0,dry_day
2009-04-05,9.354401,0.0,dry_day
2009-04-06,8.899078,0.0,dry_day
2009-04-07,7.116913,0.0,dry_day
2009-04-08,7.057434,0.0,dry_day
2009-04-09,7.851654,0.0,dry_day
2009-04-10,8.4739685,0.0,dry_day
2009-04-11,9.419952,0.0,dry_day
2009-04-13,11.14444,0.0,dry_day
2009-04-14,11.9664,0.0,dry_day
2009-04-17,6.772827,0.0,dry_day
2009-04-18,7.076935,0.0,dry_day
2009-04-19,10.064209,0.0,dry_day
2009-04-21,13.193634,0.0,dry_day
2009-04-22,13.032379,0.0,dry_day
2009-04-23,9.923035,0.0,dry_day
2009-04-24,8.321381,0.0,dry_day
2009-04-25,8.725494,0.0,dry_day
2009-04-26,9.317505,0.0,dry_day
2009-04-27,9.289551,0.0,dry_day
2009-04-28,9.228424,0.0,dry_day
2009-04-29,10.675934,0.0,dry_day
2009-04-30,10.3089905,0.0,dry_day
2009-05-01,10.918549,0.0,dry_day
2009-05-02,10.309479,0.0,dry_day
2009-05-03,11.397888,0.0,dry_day
2009-05-04,11.370758,25.436946868896484,heavy_rain
2009-05-05,9.1188965,0.0,dry_day
2009-05-06,9.299164,0.0,dry_day
2009-05-07,9.847443,0.0,dry_day
2009-05-08,10.47879,0.0,dry_day
2009-05-09,10.635834,0.0,dry_day
2009-05-10,10.633636,0.0,dry_day
2009-05-11,10.838257,0.0,dry_day
2009-05-12,12.4422,0.0,dry_day
2009-05-13,14.356995,0.0,dry_day
2009-05-14,15.855194,0.0,dry_day
2009-05-15,17.144836,0.0,dry_day
2009-05-16,18.217804,0.0,dry_day
2009-05-17,19.279999,0.0,dry_day
2009-05-19,19.471313,0.0,dry_day
2009-05-20,16.334564,0.0,dry_day
2009-05-21,14.277466,0.0,dry_day
2009-05-23,14.575409,0.0,dry_day
2009-05-24,16.26587,0.0,dry_day
2009-05-25,15.022034,0.0,dry_day
2009-05-26,14.078064,0.0,dry_day
2009-05-27,12.0911255,0.0,dry_day
2009-05-28,13.073975,0.0,dry_day
2009-05-29,15.531342,0.0,dry_day
2009-05-30,18.080414,0.0,dry_day
2009-05-31,19.38913,0.0,dry_day
2009-06-01,19.62088,0.0,dry_day
2009-06-02,20.642181,0.0,dry_day
2009-06-03,21.493195,0.0,dry_day
2009-06-04,18.739777,0.0,dry_day
2009-06-05,16.459686,0.0,dry_day
2009-06-06,17.197113,0.0,dry_day
2009-06-07,18.803436,0.0,dry_day
2009-06-08,20.42398,0.0,dry_day
2009-06-09,22.27597,0.0,dry_day
2009-06-14,18.248138,0.0,dry_day
2009-06-15,17.77417,0.0,dry_day
2009-06-16,17.085388,0.0,dry_day
2009-06-17,18.959747,0.0,dry_day
2009-06-18,20.51007,0.0,dry_day
2009-06-19,19.689362,0.0,dry_day
2009-06-20,20.89624,0.0,dry_day
2009-06-21,22.336823,0.0,dry_day
2009-06-22,22.219513,0.0,dry_day
2009-06-24,23.92154,0.0,dry_day
2009-06-25,22.958069,0.0,dry_day
2009-06-26,20.904999,0.0,dry_day
2009-06-27,19.883636,0.0,dry_day
2009-06-28,20.832489,0.0,dry_day
2009-06-29,20.982666,0.0,dry_day
2009-06-30,21.843506,0.0,dry_day
2009-07-01,23.51352,0.0,dry_day
2009-07-02,24.569733,0.0,dry_day
2009-07-02,24.569733,0.0,heatwave_30
2009-07-03,24.252258,0.0,dry_day
2009-07-04,22.302032,0.0,dry_day
2009-07-05,21.029144,0.0,dry_day
2009-07-06,21.592285,0.0,dry_day
2009-07-07,22.071411,0.0,dry_day
2009-07-08,23.07901,0.0,dry_day
2009-07-09,24.589294,0.0,dry_day
2009-07-10,24.788147,0.0,dry_day
2009-07-11,24.502838,0.0,dry_day
2009-07-12,23.481781,0.0,dry_day
2009-07-14,19.047577,0.0,dry_day
2009-07-15,18.468079,0.0,dry_day
2009-07-17,20.305756,0.0,dry_day
2009-07-18,22.021057,0.0,dry_day
2009-07-19,23.25061,0.0,dry_day
2009-07-20,24.579102,0.0,dry_day
2009-07-21,23.573517,0.0,dry_day
2009-07-22,22.550262,0.0,dry_day
2009-07-23,21.354279,0.0,dry_day
2009-07-24,21.975891,0.0,dry_day
2009-07-25,23.152771,0.0,dry_day
2009-07-26,24.570923,0.0,dry_day
2009-07-26,24.570923,0.0,heatwave_30
2009-07-27,25.319672,0.0,dry_day
2009-07-27,25.319672,0.0,heatwave_30
2009-07-28,22.34372,0.0,dry_day
2009-07-29,21.952057,0.0,dry_day
2009-07-30,22.223053,0.0,dry_day
2009-07-31,21.947113,0.0,dry_day
2009-08-01,21.833038,0.0,dry_day
2009-08-02,22.300507,0.0,dry_day
2009-08-03,22.717041,0.0,dry_day
2009-08-04,23.85495,0.0,dry_day
2009-08-05,25.18222,0.0,dry_day
2009-08-05,25.18222,0.0,heatwave_30
2009-08-06,25.152008,0.0,dry_day
2009-08-06,25.152008,0.0,heatwave_30
2009-08-07,23.793884,0.0,dry_day
2009-08-08,22.622131,0.0,dry_day
2009-08-09,21.615875,0.0,dry_day
2009-08-10,20.508911,0.0,dry_day
2009-08-11,19.448944,0.0,dry_day
2009-08-12,20.6073,0.0,dry_day
2009-08-13,21.34439,0.0,dry_day
2009-08-14,22.60913,0.0,dry_day
2009-08-15,23.938599,0.0,dry_day
2009-08-15,23.938599,0.0,heatwave_30
2009-08-16,24.13263,0.0,dry_day
2009-08-16,24.13263,0.0,heatwave_30
2009-08-17,21.834381,0.0,dry_day
2009-08-18,23.134369,0.0,dry_day
2009-08-19,23.322906,0.0,dry_day
2009-08-20,22.293732,0.0,dry_day
2009-08-21,21.234467,0.0,dry_day
2009-08-22,20.742157,0.0,dry_day
2009-08-23,20.603241,0.0,dry_day
2009-08-24,20.325958,0.0,dry_day
2009-08-25,21.850739,0.0,dry_day
2009-08-26,21.51233,0.0,dry_day
2009-08-27,20.435913,0.0,dry_day
2009-08-28,20.087677,0.0,dry_day
2009-08-29,21.494385,0.0,dry_day
2009-08-30,22.104065,0.0,dry_day
2009-08-31,22.338135,0.0,dry_day
2009-09-01,21.54187,0.0,dry_day
2009-09-02,20.560425,0.0,dry_day
2009-09-03,21.440338,0.0,dry_day
2009-09-04,22.209381,0.0,dry_day
2009-09-05,22.745453,0.0,dry_day
2009-09-06,22.473785,0.0,dry_day
2009-09-07,21.731934,0.0,dry_day
2009-09-08,19.055878,0.0,dry_day
2009-09-10,18.611298,0.0,dry_day
2009-09-11,19.541718,0.0,dry_day
2009-09-13,17.990753,0.0,dry_day
2009-09-14,18.056824,0.0,dry_day
2009-09-15,18.555908,0.0,dry_day
2009-09-16,17.658325,0.0,dry_day
2009-09-17,16.722382,0.0,dry_day
2009-09-18,17.1846,0.0,dry_day
2009-09-20,14.480225,0.0,dry_day
2009-09-21,12.873444,0.0,dry_day
2009-09-22,12.45047,0.0,dry_day
2009-09-23,13.4583435,0.0,dry_day
2009-09-24,14.587372,0.0,dry_day
2009-09-25,16.084198,0.0,dry_day
2009-09-26,17.296173,0.0,dry_day
2009-09-27,15.567993,0.0,dry_day
2009-09-28,11.994171,0.0,dry_day
2009-09-29,12.6362915,0.0,dry_day
2009-09-30,14.305206,0.0,dry_day
2009-10-01,15.318695,0.0,dry_day
2009-10-02,16.282257,0.0,dry_day
2009-10-03,16.408905,0.0,dry_day
2009-10-04,17.091614,0.0,dry_day
2009-10-05,16.056793,0.0,dry_day
2009-10-06,15.496429,0.0,dry_day
2009-10-07,13.955475,0.0,dry_day
2009-10-08,14.204681,0.0,dry_day
2009-10-09,15.520081,0.0,dry_day
2009-10-10,15.762299,0.0,dry_day
2009-10-11,15.807465,0.0,dry_day
2009-10-12,15.441559,0.0,dry_day
2009-10-13,14.277557,0.0,dry_day
2009-10-14,14.721619,0.0,dry_day
2009-10-15,15.7388,0.0,dry_day
2009-10-16,16.440521,0.0,dry_day
2009-10-17,17.251007,0.0,dry_day
2009-10-18,17.829803,0.0,dry_day
2009-10-19,18.324493,0.0,dry_day
2009-10-20,18.117523,0.0,dry_day
2009-10-21,16.221191,0.0,dry_day
2009-10-22,13.493317,0.0,dry_day
2009-10-23,14.329163,0.0,dry_day
2009-10-24,15.236969,0.0,dry_day
2009-10-25,15.158813,0.0,dry_day
2009-10-26,14.60965,0.0,dry_day
2009-10-27,12.386353,24.8604793548584,heavy_rain
2009-10-28,11.5798645,0.0,dry_day
2009-10-29,11.098358,0.0,dry_day
2009-10-30,10.727051,0.0,dry_day
2009-10-31,9.748077,0.0,dry_day
2009-11-02,3.6562195,0.0,dry_day
2009-11-05,9.092499,0.0,dry_day
2009-11-06,9.776611,0.0,dry_day
2009-11-07,11.016327,0.0,dry_day
2009-11-08,11.499298,0.0,dry_day
2009-11-09,11.608948,0.0,dry_day
2009-11-10,10.137909,0.0,dry_day
2009-11-12,8.685455,0.0,dry_day
2009-11-13,7.0590515,0.0,dry_day
2009-11-14,5.025299,0.0,dry_day
2009-11-16,6.071045,0.0,dry_day
2009-11-17,5.054535,0.0,dry_day
2009-11-18,4.2033386,0.0,dry_day
2009-11-19,3.737793,0.0,dry_day
2009-11-20,5.2466125,0.0,dry_day
2009-11-21,6.3786316,0.0,dry_day
2009-11-22,5.6671753,0.0,dry_day
2009-11-23,5.9887695,0.0,dry_day
2009-11-24,6.6927795,0.0,dry_day
2009-11-25,5.6997375,0.0,dry_day
2009-11-26,4.790985,0.0,dry_day
2009-11-27,4.3764343,0.0,dry_day
2009-11-28,3.9822693,0.0,dry_day
2009-11-29,4.949463,0.0,dry_day
2009-11-30,5.5197754,0.0,dry_day
2009-12-01,4.5386047,0.0,dry_day
2009-12-02,4.480133,0.0,dry_day
2009-12-04,5.1719055,0.0,dry_day
2009-12-06,5.0650024,0.0,dry_day
2009-12-07,4.1819153,0.0,dry_day
2009-12-08,3.2259827,0.0,dry_day
2009-12-09,2.5940247,0.0,dry_day
2009-12-09,2.5940247,0.0,frost
2009-12-12,4.332367,0.0,dry_day
2009-12-13,4.871277,0.0,dry_day
2009-12-14,0.5501404,0.0,dry_day
2009-12-14,0.5501404,0.0,frost
2009-12-15,1.580658,0.0,dry_day
2009-12-15,1.580658,0.0,frost
2009-12-17,3.8385315,0.0,dry_day
2009-12-19,5.726593,0.0,dry_day
2009-12-22,1.2366028,0.0,dry_day
2009-12-22,1.2366028,0.0,frost
2009-12-23,3.5088196,6.1225690841674805,frost
2009-12-29,5.786682,0.0,dry_day
2009-12-30,0.7906189,0.0,dry_day
2009-12-30,0.7906189,0.0,frost
2009-12-31,1.9635925,0.0,dry_day
2009-12-31,1.9635925,0.0,frost
2010-01-02,7.77417,0.0,dry_day
2010-01-03,4.268921,0.0,dry_day
2010-01-04,2.9109192,0.0,dry_day
2010-01-04,2.9109192,0.0,frost
2010-01-05,0.23269653,0.0,dry_day
2010-01-05,0.23269653,0.0,frost
2010-01-06,3.0934143,1.1546647548675537,frost
2010-01-08,6.436371,0.0,dry_day
2010-01-11,4.845154,0.0,dry_day
2010-01-13,3.6920776,0.0,dry_day
2010-01-15,4.395569,0.0,dry_day
2010-01-19,5.309143,0.0,dry_day
2010-01-21,0.23074341,0.0,dry_day
2010-01-21,0.23074341,0.0,frost
2010-01-22,1.0036621,4.039087772369385,frost
2010-01-24,-1.0392151,0.0,dry_day
2010-01-24,-1.0392151,0.0,frost
2010-01-25,-4.98407,0.0,dry_day
2010-01-25,-4.98407,0.0,frost
2010-01-26,-7.6957703,0.0,dry_day
2010-01-26,-7.6957703,0.0,frost
2010-01-27,-4.700989,2.1374869346618652,frost
2010-01-28,-0.95422363,3.206230640411377,frost
2010-01-29,1.4176025,0.0,dry_day
2010-01-29,1.4176025,0.0,frost
2010-01-31,3.8623962,0.0,dry_day
2010-02-01,4.5779114,0.0,dry_day
2010-02-02,3.7642517,0.0,dry_day
2010-02-03,-1.2102051,0.0,dry_day
2010-02-03,-1.2102051,0.0,frost
