date,t2m_min,t2m_max,t2m_mean,precipitation
2012-11-08,9.744751,12.763062,10.848877,24.194820404052734
2012-11-09,7.854492,9.67453,8.491394,0.0
2012-11-10,6.201355,9.2164,7.666748,0.0
2012-11-11,4.869812,7.197998,5.8729553,0.0
2012-11-12,5.896515,10.763611,7.841095,0.0
2012-11-13,5.944336,12.219452,7.918152,0.0
2012-11-14,4.645172,12.927765,7.36026,0.0
2012-11-15,4.1977844,13.966095,7.8092957,0.0
2012-11-16,4.9244385,14.88916,8.540222,0.0
2012-11-17,5.3759155,14.545959,8.466064,0.0
2012-11-18,5.3849792,13.893494,8.593018,0.0
2012-11-19,5.3348694,12.878967,7.88208,0.0
2012-11-20,4.481903,11.883911,7.2792053,0.0
2012-11-21,4.466675,11.567566,7.0265503,0.0
2012-11-22,4.27063,8.08606,5.760895,0.0
2012-11-23,4.210724,8.233612,5.731415,0.0
2012-11-24,4.4217224,9.638977,5.9271545,0.0
2012-11-25,2.9212341,8.679199,4.7218323,0.0
2012-11-26,1.7750549,9.275848,4.241394,0.0
2012-11-27,1.0822144,10.002472,4.0504456,0.0
2012-11-28,0.45410156,11.39624,4.3060303,0.0
2012-11-29,2.745636,10.813751,6.115204,1.866751790046692
2012-11-30,5.447235,13.388031,8.1249695,1.866751790046692
2012-12-01,4.4088745,13.839661,7.389496,0.0
2012-12-02,4.445282,15.3185425,7.9293823,4.401149272918701
2012-12-03,6.3940735,12.230988,8.771027,0.0
2012-12-04,1.4954834,6.4344177,4.867737,0.0
2012-12-05,-1.3739319,7.319275,1.5024719,0.0
2012-12-06,1.2667542,8.861053,4.427704,1.3545769453048706
2012-12-07,3.3780518,8.008972,4.792389,1.3545769453048706
2012-12-08,-0.099090576,5.1850586,1.8870544,0.0
2012-12-09,0.618103,8.70813,3.6523132,0.0
2012-12-10,4.136841,7.401886,5.023926,5.418307781219482
2012-12-11,1.2211609,6.6827087,3.0414124,0.0
2012-12-12,-1.0123901,7.663025,3.2955627,7.196181774139404
2012-12-13,1.4008484,4.8118896,3.203827,0.0
2012-12-14,-2.240509,3.620636,-0.3885498,0.0
2012-12-15,-3.6752014,3.3457642,-1.5379333,0.0
2012-12-16,-3.899353,5.589081,-0.040740967,0.0
2012-12-17,-0.13079834,5.7671204,2.4453735,0.0
2012-12-18,3.559021,6.1591187,4.773773,11.250089645385742
2012-12-19,4.273712,7.8098755,5.3363037,6.750053882598877
2012-12-20,2.0849304,5.5516663,3.3668518,4.500035762786865
2012-12-21,-0.41693115,3.2196655,0.87319946,0.0
2012-12-22,-1.7756958,5.7334595,1.2449951,3.443763256072998
2012-12-23,2.3878174,6.2755127,3.9008484,3.443763256072998
2012-12-24,2.9603271,8.203613,4.900421,0.0
2012-12-25,2.1701355,6.597046,3.7047424,0.0
2012-12-26,-0.76168823,9.811432,3.1268616,0.0
2012-12-27,1.2570496,11.321442,4.220276,0.0
2012-12-28,2.3050842,9.259674,4.6075134,0.0
2012-12-29,3.1371765,8.327393,4.721985,0.0
2012-12-30,1.8720398,7.618408,3.853424,0.0
2012-12-31,-0.10119629,8.277374,3.1124573,0.0
2013-01-01,-0.04949951,8.064209,2.9032898,0.0
2013-01-02,-0.76864624,8.298126,2.7244873,0.0
2013-01-03,0.3291626,8.576782,3.2319336,0.0
2013-01-04,-0.003479004,6.9808044,2.4614868,0.0
2013-01-05,-0.20306396,4.577881,1.4960938,0.0
2013-01-06,-0.9556885,4.1331177,0.71328735,0.0
2013-01-07,-4.046051,-0.16192627,-1.8144836,0.0
2013-01-08,-7.2475586,-4.1828613,-6.02359,0.0
2013-01-09,-9.02655,-4.90036,-7.583008,0.0
2013-01-10,-8.96225,-2.3314514,-6.888794,0.0
2013-01-11,-9.471405,1.2870789,-4.496826,1.8585470914840696
2013-01-12,-1.2966309,3.9849243,1.2936401,3.717094182968139
2013-01-13,0.92300415,5.175354,2.3988953,0.0
2013-01-14,-1.0523987,5.9977417,1.2486572,0.0
2013-01-15,-3.044159,7.42395,0.55410767,0.0
2013-01-16,-2.5057068,8.13678,1.1408997,0.0
2013-01-17,0.49658203,7.8572083,3.0897827,0.0
2013-01-18,2.2307434,6.527313,3.4873352,3.650936365127563
2013-01-19,1.4949951,4.758026,2.5782166,3.650936365127563
2013-01-20,-0.87994385,7.668274,2.1873474,0.0
2013-01-21,-0.013458252,9.569397,3.4744263,0.0
2013-01-22,2.3129578,11.081116,5.3457336,0.0
2013-01-23,2.6756592,8.77533,4.8226624,0.0
2013-01-24,2.386383,8.910187,4.6711426,1.2567623853683472
2013-01-25,3.1469116,8.549744,4.8251038,2.5135247707366943
2013-01-26,2.0192566,7.8737793,4.0459595,2.941241502761841
2013-01-27,1.459137,7.432129,3.5793762,0.0
2013-01-28,0.37747192,6.176178,2.3749084,1.4706207513809204
2013-01-29,-0.5147095,4.7455444,1.3388977,0.0
2013-01-30,-1.0265808,2.9812927,0.3552246,0.0
2013-01-31,-2.1968079,3.1000671,-0.31869507,0.0
2013-02-01,-2.1873474,3.2747192,-0.25286865,0.0
2013-02-02,-3.601593,7.7717285,0.89328,0.0
2013-02-03,1.2215881,10.225555,4.938202,0.0
2013-02-04,2.3513184,11.789581,5.532837,0.0
2013-02-05,1.9834595,13.057129,5.8976135,2.7201576232910156
2013-02-06,2.9284973,9.419556,4.8921814,0.0
2013-02-07,2.4979248,9.724335,5.272156,8.990665435791016
2013-02-08,4.485443,9.224762,6.0174866,0.0
2013-02-09,3.638855,8.804993,5.142914,0.0
2013-02-10,1.6581116,8.734314,4.147064,0.0
2013-02-11,1.5921326,6.8599243,3.0585632,0.0
2013-02-12,-1.0156555,6.5802917,1.888916,0.0
2013-02-13,-1.2857971,9.843628,2.8535767,0.0
2013-02-14,-0.7399597,11.427612,4.084564,0.0
2013-02-15,2.1572266,6.8737183,3.5881653,0.0
2013-02-16,0.22521973,6.4410706,2.4008484,0.0
2013-02-17,-0.6876221,6.7112427,1.7912903,0.0
2013-02-18,-0.09817505,5.2694397,1.6565552,0.0
2013-02-19,-1.7693481,7.4032288,1.6567383,0.0
2013-02-20,1.3339539,5.7485046,3.1375427,0.0
2013-02-21,-2.231903,9.456757,2.504303,6.246794700622559
2013-02-22,1.5985413,6.7449036,3.6621704,7.496153354644775
2013-02-23,1.5555115,10.481354,4.9557495,0.0
2013-02-24,1.3079224,11.772827,5.4472656,0.0
2013-02-25,1.6335144,13.609772,6.2602844,0.0
2013-02-26,1.976471,14.391632,6.6002502,0.0
2013-02-27,2.8598328,12.245911,6.125885,0.0
2013-02-28,1.3301086,5.6490784,2.7413025,0.0
2013-03-01,-0.6640625,5.621582,1.7183228,0.0
2013-03-02,-2.499176,9.472687,2.7282715,0.0
2013-03-03,0.8425598,11.326355,5.1414185,4.6807098388671875
2013-03-04,2.597229,7.9380493,4.2655334,0.0
2013-03-05,-1.2148743,4.6481323,0.6248474,0.0
2013-03-06,-4.3334045,4.9620056,-0.5984802,0.0
2013-03-07,-2.8525696,9.758972,2.880127,1.6020861864089966
2013-03-08,1.5613403,6.1519775,3.4230042,0.0
2013-03-09,-0.13568115,10.8394165,4.681244,0.0
2013-03-10,2.155487,11.297211,6.1423645,0.0
2013-03-11,4.0061035,14.153992,8.013947,0.4390425086021423
2013-03-12,6.326172,15.353577,10.255035,0.8780850172042847
2013-03-13,7.8267517,15.578125,10.064301,0.0
2013-03-14,5.04895,16.322205,9.899841,0.8780850172042847
2013-03-15,8.792053,17.287659,12.685181,0.0
2013-03-16,4.0579834,9.519379,7.0498962,0.0
2013-03-17,0.8154297,6.350708,2.8016357,0.0
2013-03-18,-2.151947,6.829895,1.8662109,0.0
2013-03-19,-0.68395996,10.941498,4.8387756,0.0
2013-03-20,1.1720276,14.246338,7.258606,0.0
2013-03-21,2.6298218,16.911224,9.449432,0.6638449430465698
2013-03-22,4.8419495,11.612854,8.333496,1.9915348291397097
2013-03-23,1.1955261,6.865082,3.3967896,0.0
2013-03-24,-0.8542175,10.062042,4.262024,0.0
2013-03-25,1.1195679,15.126556,7.7779846,1.3276898860931396
2013-03-26,5.6436462,13.977722,9.28067,2.7614033222198486
2013-03-27,4.2473755,13.215942,8.346405,0.0
2013-03-28,5.227722,13.15564,8.649689,0.0
2013-03-29,4.967407,13.84613,9.085968,0.0
2013-03-30,5.1631775,17.306244,11.171295,0.0
2013-03-31,7.155609,19.695435,12.984314,2.3011696338653564
2013-04-01,8.321075,19.463806,13.292084,4.41792106628418
2013-04-02,6.865204,16.856873,11.218414,0.0
2013-04-03,6.4285583,16.286865,11.330292,11.04480266571045
2013-04-04,7.8362427,11.504456,9.050171,2.20896053314209
2013-04-05,4.8624573,15.873535,9.988068,0.0
2013-04-06,6.0851135,21.702515,13.640533,0.0
2013-04-07,8.92276,21.162262,14.477875,0.0
2013-04-08,7.626129,11.794556,10.048004,0.0
2013-04-09,6.0085144,13.108154,9.133942,0.0
2013-04-10,5.7263184,12.976898,8.557983,0.0
2013-04-11,4.8842773,14.298492,9.565308,0.0
2013-04-12,5.78656,14.710327,9.934814,0.0
2013-04-13,5.870056,17.45758,11.696503,0.0
2013-04-14,7.3166504,17.945923,12.628815,0.0
2013-04-15,7.7164,12.400696,9.449707,9.143394470214844
2013-04-16,5.4303284,10.60556,7.3957214,0.0
2013-04-17,5.5133057,10.233765,7.3228455,0.0
2013-04-18,4.8766785,10.022827,7.0855103,0.0
2013-04-19,4.417694,11.539032,7.6106567,9.60254192352295
2013-04-20,5.1360474,10.654999,7.3135376,0.0
2013-04-21,4.1592407,12.075867,7.8424683,0.0
2013-04-22,4.1100464,12.249084,7.883667,0.0
2013-04-23,4.6259766,15.065674,9.710022,0.0
2013-04-24,5.4765625,17.495117,11.57193,0.0
2013-04-25,7.030945,17.577667,12.107025,0.0
2013-04-26,7.280884,18.881897,13.157593,0.0
2013-04-27,8.611206,20.470367,14.683563,0.0
2013-04-28,9.458069,22.723969,16.360931,0.0
2013-04-29,10.971313,23.935425,17.602692,0.0
2013-04-30,12.633972,24.443512,18.343048,0.0
2013-05-01,12.404877,23.769348,17.700867,0.0
2013-05-02,12.398041,23.990112,18.000458,0.0
2013-05-03,12.8723755,23.413574,17.874817,0.0
2013-05-04,11.934418,23.639832,18.06549,0.0
2013-05-05,12.619598,24.261932,18.559113,0.0
2013-05-06,13.17865,23.825775,18.332611,0.0
2013-05-07,12.79245,23.783478,18.299194,0.0
2013-05-08,12.948486,23.563171,18.261475,0.0
2013-05-09,13.45108,20.174286,16.871155,14.224220275878906
2013-05-10,11.655243,18.905487,15.214081,0.0
2013-05-11,11.002136,15.942688,12.927399,0.0
2013-05-12,9.468109,16.667511,12.701569,0.0
2013-05-13,8.980896,15.924469,12.014557,0.0
2013-05-14,7.385437,15.267639,11.190063,0.0
2013-05-15,7.538452,15.61557,11.636871,0.0
2013-05-16,8.906708,19.338104,14.316254,0.0
2013-05-17,9.921997,22.726685,16.230988,13.855780601501465
2013-05-18,13.705688,24.894775,19.074097,0.0
2013-05-19,14.44223,23.221924,18.69278,0.0
2013-05-20,12.831268,22.165161,17.38382,0.0
2013-05-21,12.825256,23.815765,18.505768,0.0
2013-05-22,13.965088,25.14328,19.726776,0.0
2013-05-23,13.840698,26.690704,20.468414,11.540526390075684
2013-05-24,16.908783,23.758942,19.964844,0.0
2013-05-25,12.206909,24.203674,18.242981,0.0
2013-05-26,13.7960205,23.897583,18.914276,0.0
2013-05-27,13.26416,23.888885,18.638214,0.0
2013-05-28,12.875793,22.996796,17.965698,0.0
2013-05-29,13.802277,25.612518,19.742493,0.0
2013-05-30,13.524963,25.900269,20.122559,0.0
2013-05-31,15.40741,27.050446,21.055481,0.0
2013-06-01,14.331512,25.19513,19.7854,0.0
2013-06-02,14.183777,25.974487,19.764954,0.0
2013-06-03,14.363861,23.828094,18.68216,0.0
2013-06-04,13.266296,23.411102,18.208588,0.0
2013-06-05,12.46048,23.094727,17.7706,0.0
2013-06-06,12.413696,21.49939,17.062836,9.399222373962402
2013-06-07,11.647247,22.085388,17.256775,0.0
2013-06-08,13.14798,21.10791,17.276642,4.699611186981201
2013-06-09,12.505951,21.531433,17.085114,0.0
2013-06-10,12.400635,22.83258,17.76715,0.0
2013-06-11,13.123016,25.517609,19.754028,0.0
2013-06-12,14.506195,24.997498,19.693237,0.0
2013-06-13,12.756561,24.0065,18.194916,0.0
2013-06-14,12.720642,23.798767,18.278656,0.0
2013-06-15,14.193176,23.798859,18.967926,0.0
2013-06-16,14.376465,24.829529,19.753693,0.0
2013-06-17,15.868408,23.939667,19.83313,0.0
2013-06-18,15.470123,25.240387,20.125519,0.0
2013-06-19,16.13559,27.310028,21.428925,0.0
2013-06-20,16.220673,27.164581,21.625519,0.0
2013-06-21,15.411804,26.438843,20.810883,0.0
2013-06-22,15.098022,27.15445,21.135223,0.0
2013-06-23,15.953217,28.46228,22.534698,0.0
2013-06-24,17.585327,29.582672,24.009674,0.0
2013-06-25,18.33963,30.524323,24.843353,0.0
2013-06-26,19.354858,30.687958,25.221466,0.0
2013-06-27,20.049255,31.442505,25.892487,0.0
2013-06-28,20.359558,31.376831,26.1445,0.0
2013-06-29,20.264282,32.121765,26.125763,0.0
2013-06-30,18.9068,30.092194,24.11203,0.0
2013-07-01,17.051758,26.649506,21.244904,0.0
2013-07-02,14.497894,24.55542,19.153748,2.8621137142181396
2013-07-03,14.911285,25.61972,20.15149,0.0
2013-07-04,15.685425,27.974792,22.00116,0.0
2013-07-05,17.50299,29.486511,23.658508,0.0
2013-07-06,18.771515,30.143341,24.368347,0.0
2013-07-07,18.595367,30.159302,24.329987,0.0
2013-07-08,19.150452,31.465668,25.352814,0.0
2013-07-09,20.256805,31.287659,25.704224,0.0
2013-07-10,19.492493,29.999634,24.674225,0.0
2013-07-11,19.398346,29.66214,24.683624,0.0
2013-07-12,19.674133,30.34674,25.120514,0.0
2013-07-13,20.181396,30.66388,25.482574,0.0
2013-07-14,20.40393,30.270966,25.168182,0.0
2013-07-15,20.450562,30.636139,25.266998,0.0
2013-07-16,20.202087,28.999786,24.13086,0.0
2013-07-17,19.394714,27.313873,22.726776,0.0
2013-07-18,18.238617,25.168182,20.95401,0.0
2013-07-19,17.460602,26.391937,21.369751,0.0
2013-07-20,16.7724,27.31137,21.996277,0.0
2013-07-21,17.181458,28.217133,22.839935,0.0
2013-07-22,17.369812,26.603699,21.68573,0.0
2013-07-23,16.300018,26.56424,21.211365,0.0
2013-07-24,16.720215,27.368896,21.995392,0.0
2013-07-25,16.661133,28.329834,22.614227,0.0
2013-07-26,17.06131,27.192902,21.949738,0.0
2013-07-27,16.481537,26.092194,20.905518,0.0
2013-07-28,16.11673,26.090332,20.69931,2.9095230102539062
2013-07-29,15.927734,27.023834,21.322693,0.0
2013-07-30,16.801178,28.089386,22.549683,0.0
2013-07-31,17.340546,29.386108,23.611969,0.0
2013-08-01,18.614258,29.08844,23.860046,0.0
2013-08-02,18.590912,28.302338,23.202118,0.0
2013-08-03,18.238464,28.828857,23.405457,0.0
2013-08-04,18.03122,28.278198,22.874756,0.0
2013-08-05,17.567993,27.30429,21.837158,0.0
2013-08-06,16.613617,27.93811,21.909698,0.0
2013-08-07,16.87619,27.457062,21.888733,0.0
2013-08-08,16.847473,27.431854,21.993347,0.0
2013-08-09,17.353638,28.108887,22.347351,0.0
2013-08-10,17.57492,28.557526,22.608582,0.0
2013-08-11,18.162231,29.385101,23.657074,0.0
2013-08-12,18.353333,29.30838,23.755981,0.0
2013-08-13,18.988617,29.913147,24.2193,0.0
2013-08-14,19.505707,30.251404,24.680847,0.0
2013-08-15,18.876923,30.025604,24.413849,0.0
2013-08-16,18.630524,28.804077,23.611542,0.0
2013-08-17,18.531372,28.349335,23.3042,0.0
2013-08-18,19.023438,27.862457,23.099457,0.0
2013-08-19,18.125275,27.173218,22.295807,0.0
2013-08-20,17.481018,26.907654,21.695587,0.0
2013-08-21,17.078644,27.954956,22.113922,0.0
2013-08-22,16.925568,28.56372,22.532227,0.0
2013-08-23,18.245514,28.404205,22.9747,0.0
2013-08-24,17.932678,26.717834,22.02774,0.0
2013-08-25,17.940826,27.727478,22.611877,0.0
2013-08-26,18.601105,28.630554,23.426514,0.0
2013-08-27,18.71579,30.0625,24.194305,0.0
2013-08-28,19.427063,30.9469,24.950348,0.0
2013-08-29,19.665192,31.343353,25.34552,0.0
2013-08-30,19.602844,30.893616,24.741425,0.0
2013-08-31,18.738678,27.22754,22.362335,0.0
2013-09-01,17.737366,23.587341,19.831818,0.0
2013-09-02,15.753143,26.063812,20.355896,0.0
2013-09-03,16.65686,27.16159,21.554718,0.0
2013-09-04,16.372437,24.36316,19.244232,0.0
2013-09-05,12.00415,20.67984,15.562286,0.0
2013-09-06,11.591583,22.709442,16.781097,0.0
2013-09-07,13.254181,24.246613,18.410065,0.0
2013-09-08,13.823914,24.409851,18.661438,0.0
2013-09-09,12.892487,22.48761,16.858765,2.075081586837769
2013-09-10,12.50589,24.893768,18.312439,0.0
2013-09-11,14.676758,26.36969,20.209808,0.0
2013-09-12,15.824036,27.686462,21.48639,0.0
2013-09-13,16.778992,30.177612,23.038727,0.0
2013-09-14,17.320282,29.996979,23.020966,0.0
2013-09-15,15.0383,24.51892,18.84314,0.0
2013-09-16,13.37146,24.59784,18.287598,0.0
2013-09-17,14.128387,22.305237,17.627228,0.0
2013-09-18,13.744873,24.00824,18.337769,0.0
2013-09-19,14.655182,22.674896,18.156982,0.0
2013-09-20,14.158142,24.362305,18.71695,0.0
2013-09-21,15.742615,20.337494,17.242126,0.0
2013-09-22,12.354523,19.891144,15.264648,0.0
2013-09-23,11.433838,19.044739,14.255951,0.0
2013-09-24,10.076141,20.818024,14.990723,0.0
2013-09-25,10.3974,22.12381,15.685608,0.0
2013-09-26,12.187805,23.800537,17.292969,0.0
2013-09-27,11.725311,23.608704,17.091705,0.0
2013-09-28,12.588013,23.058014,17.23758,5.121940612792969
2013-09-29,13.409546,23.30481,17.703583,0.0
2013-09-30,13.2690735,24.529297,18.129608,0.0
2013-10-01,12.736542,23.035889,17.334106,0.0
2013-10-02,14.036255,19.468689,15.566925,0.0
2013-10-03,9.759125,13.9418335,11.670319,0.0
2013-10-04,4.419525,9.871521,6.177124,0.0
2013-10-05,2.1901245,9.288208,4.943634,0.0
2013-10-06,1.8793335,10.202026,5.2010803,0.0
2013-10-07,2.0308533,12.544006,6.6891785,0.0
2013-10-08,3.338501,16.014343,8.862701,0.0
2013-10-09,5.4565125,18.67807,11.132263,0.0
2013-10-10,6.848633,21.523102,13.263458,0.0
2013-10-11,9.645935,22.634583,15.195923,0.0
2013-10-12,11.244324,21.619171,15.432617,0.0
2013-10-13,10.134644,19.244873,13.642303,0.0
2013-10-14,8.206116,17.185303,11.566864,0.0
2013-10-15,7.450989,19.16571,12.439178,0.0
2013-10-16,8.225525,21.059937,13.513702,0.0
2013-10-17,9.726318,16.974915,13.208466,31.329261779785156
2013-10-18,9.81665,13.755341,11.163086,0.0
2013-10-19,7.3346252,12.821991,9.150757,0.0
2013-10-20,4.871155,12.59964,7.6897583,0.0
2013-10-21,3.4449158,14.800568,8.145264,0.0
2013-10-22,4.564636,17.223938,9.825226,0.0
2013-10-23,6.341156,17.99649,10.844666,0.0
2013-10-24,7.1995544,15.215027,9.722656,0.0
2013-10-25,5.0127563,15.476227,9.1058655,0.0
2013-10-26,5.6149597,16.890442,9.96994,0.0
2013-10-27,6.062958,16.359344,9.804596,0.0
2013-10-28,5.507202,17.704376,10.347809,0.0
2013-10-29,6.6405945,18.628387,11.346405,0.0
2013-10-30,7.451233,19.4151,12.110443,0.0
2013-10-31,7.7951355,19.049164,12.138733,0.0
2013-11-01,7.815735,18.392548,11.720001,0.0
2013-11-02,7.2313232,18.570923,11.721283,0.0
2013-11-03,7.0953674,19.265625,11.64212,0.0
2013-11-04,6.809082,19.010742,11.416718,0.0
2013-11-05,8.451935,16.197937,10.894409,0.0
2013-11-06,5.876129,16.179565,10.103943,1.5083695650100708
2013-11-07,8.613525,15.098297,10.885223,1.5083695650100708
2013-11-08,7.1277466,10.618927,8.326691,0.0
2013-11-09,5.7454834,13.500916,8.170624,0.0
2013-11-10,3.7604675,14.981873,7.8339233,0.0
2013-11-11,4.163971,16.159393,8.682343,0.0
2013-11-12,5.251068,15.776062,9.052216,0.0
2013-11-13,5.098633,15.612671,8.928223,0.0
2013-11-14,4.6999817,15.767639,8.685852,0.0
2013-11-15,4.6657715,14.331726,8.35672,0.0
2013-11-16,4.8289795,13.048859,7.684723,0.0
2013-11-17,3.9129333,12.26532,6.786743,0.0
2013-11-18,3.094635,12.450104,6.4532166,0.0
2013-11-19,3.7633667,13.608246,7.4066467,0.0
2013-11-20,4.17865,14.590698,7.7022705,0.0
2013-11-21,3.781067,15.315399,7.9439697,0.0
2013-11-22,4.9639893,12.116119,7.9270325,3.0352559089660645
2013-11-23,5.3725586,15.065796,8.842712,0.0
2013-11-24,6.2545166,13.661102,8.780151,0.0
2013-11-25,7.1495056,14.167358,9.486603,4.552884101867676
2013-11-26,8.494598,10.472137,9.118683,9.845951080322266
2013-11-27,7.519806,13.407166,9.336029,0.0
2013-11-28,5.101532,11.374847,7.054291,0.0
2013-11-29,2.2099,7.571472,4.3908997,0.0
2013-11-30,-0.5185547,7.8315735,2.3231812,0.0
2013-12-01,0.8510437,13.845612,6.1456604,3.315920114517212
2013-12-02,6.254608,15.943695,9.255066,3.315920114517212
2013-12-03,1.4472656,5.9457703,4.4198303,0.0
2013-12-04,-1.4309998,1.7612915,0.10769653,0.0
2013-12-05,-0.5367737,4.653137,0.872406,0.0
2013-12-06,-3.3093872,6.9080505,0.33554077,0.0
2013-12-07,1.2931519,7.905304,3.695465,0.0
2013-12-08,-4.7332153,0.015777588,-2.6839294,0.0
2013-12-09,-5.881897,0.6418762,-3.57193,0.0
2013-12-10,-4.5186157,2.8220825,-1.5640564,0.0
2013-12-11,-7.895813,-4.7165833,-6.2690125,0.0
2013-12-12,-10.866211,-6.5035095,-9.125549,0.0
2013-12-13,-10.803619,-5.246338,-8.890747,0.0
2013-12-14,-10.519775,-2.9449158,-7.8060913,0.0
2013-12-15,-8.371124,2.6690674,-3.8923035,0.0
2013-12-16,-4.4704285,4.1173096,-1.5991211,0.0
2013-12-17,-4.6736145,2.4263306,-2.3017578,0.0
2013-12-18,-4.175537,2.050354,-2.2286377,0.0
2013-12-19,-4.2804565,4.662262,-1.1053772,0.0
2013-12-20,-3.3808289,6.266876,-0.07055664,0.0
2013-12-21,-3.368225,5.303253,-0.811676,0.0
2013-12-22,-4.7131042,5.1748657,-1.5579834,0.0
2013-12-23,-4.696808,7.7946777,-0.4711914,0.0
2013-12-24,-3.3799133,9.221039,0.8892822,0.0
2013-12-25,-0.45959473,8.201111,2.394989,1.8799153566360471
2013-12-26,-1.4343567,7.772339,1.2654114,0.0
2013-12-27,-2.30719,8.502472,1.463623,0.0
2013-12-28,-0.034332275,9.81723,3.2296448,3.546894073486328
2013-12-29,1.1932983,7.4160767,3.165619,1.773447036743164
2013-12-30,0.7944031,3.6607056,1.8085022,1.773447036743164
2013-12-31,-0.7264404,6.7959595,1.9273376,0.0
2014-01-01,-1.4208984,7.148285,1.6040955,0.0
2014-01-02,-1.1970215,7.3692017,1.9063416,0.0
2014-01-03,0.7010193,5.1786804,2.4820557,3.3812427520751953
2014-01-04,1.6548767,6.223633,3.0877075,0.0
2014-01-05,0.53204346,6.6437073,2.471527,0.0
2014-01-06,-1.7539978,7.236664,1.5612793,0.0
2014-01-07,-0.7126465,7.0083313,1.4818726,0.0
2014-01-08,-2.1741943,7.4664,0.96292114,0.0
2014-01-09,-1.388855,7.7943726,1.8272705,0.0
2014-01-10,-1.5737915,7.612793,1.1992798,0.0
2014-01-11,-2.2627869,8.95166,1.669281,0.0
2014-01-12,-1.1326904,8.573242,2.014862,0.0
2014-01-13,-1.236023,8.120361,2.0388794,0.0
2014-01-14,0.38168335,6.3345947,2.2079163,1.8340144157409668
2014-01-15,-1.0436707,8.838898,2.143341,0.9170072078704834
2014-01-16,-0.13421631,8.115265,2.8518677,2.800482749938965
2014-01-17,0.52993774,9.471161,3.6558533,0.0
2014-01-18,-0.0095825195,11.275757,3.799347,0.0
2014-01-19,0.8692627,11.154602,4.7740784,0.0
2014-01-20,1.2115479,11.657227,4.951416,0.0
2014-01-21,1.9585266,12.568115,5.6690674,0.0
2014-01-22,2.6020813,9.970734,5.0588684,0.0
2014-01-23,1.5374756,8.980286,4.231964,0.0
2014-01-24,-0.43789673,9.794159,2.972351,0.0
2014-01-25,2.2690735,7.2809143,4.269806,4.345454692840576
2014-01-26,3.2801514,5.0440063,4.2836304,12.452494621276855
2014-01-27,1.683075,6.531952,3.513092,12.452494621276855
2014-01-28,1.1324768,6.6260376,3.0169983,0.0
2014-01-29,2.9741821,7.3287354,4.554596,0.0
2014-01-30,0.07104492,7.0720215,2.5683594,0.0
2014-01-31,-0.8284607,7.092102,1.8039246,0.0
2014-02-01,-1.5393982,6.9537354,1.1378174,0.0
2014-02-02,-3.4338684,3.7965698,-0.96517944,3.0986075401306152
2014-02-03,-4.008209,2.388916,-1.951477,0.0
2014-02-04,-4.813751,2.5095825,-2.3642273,0.0
2014-02-05,-4.482971,4.9646606,-0.96481323,0.0
2014-02-06,-3.1886902,5.99115,0.073028564,0.0
2014-02-07,-3.2348938,7.303772,0.6639404,0.0
2014-02-08,-2.1514893,8.906067,1.6187134,0.0
2014-02-09,-1.4680481,8.487152,2.4732056,0.0
2014-02-10,1.1929016,9.505981,4.542145,0.0
2014-02-11,1.7479248,11.873962,5.445465,0.0
2014-02-12,1.5812988,13.396301,5.7223206,0.0
2014-02-13,1.1359863,12.579803,5.411621,0.0
2014-02-14,3.198944,9.800415,5.2958984,0.0
2014-02-15,2.2651367,7.354248,3.917633,0.0
2014-02-16,1.4352417,8.211304,4.027588,0.0
2014-02-17,0.8456116,11.37616,4.7830505,0.0
2014-02-18,1.0514526,15.148041,6.621216,0.0
2014-02-19,2.9397888,15.056824,7.426056,0.0
2014-02-20,2.365265,15.630463,7.2135925,0.0
2014-02-21,3.0079346,16.348328,8.014862,9.893798828125
2014-02-22,5.3769836,13.941406,8.110138,0.0
2014-02-23,3.6696167,14.477112,7.4742126,0.0
2014-02-24,3.2842407,10.713348,5.902893,0.0
2014-02-25,2.9172058,8.2127075,4.7496033,0.0
2014-02-26,2.5990906,8.250061,4.532776,0.0
2014-02-27,1.2667847,9.125397,4.35968,0.0
2014-02-28,0.058929443,10.446442,4.309204,8.222471237182617
2014-03-01,0.5157776,11.926758,5.4445496,3.2105422019958496
2014-03-02,3.9039307,14.524994,7.968506,1.0701807737350464
2014-03-03,5.698883,9.794037,7.024536,2.1403615474700928
2014-03-04,4.5661926,10.102142,6.1853333,0.0
2014-03-05,3.8502197,11.660065,6.9585876,0.0
2014-03-06,5.015686,11.685333,7.0955505,0.0
2014-03-07,1.769867,10.418793,5.491333,7.205477714538574
2014-03-08,4.5944214,15.448364,8.798126,0.0
2014-03-09,4.9420166,11.45459,7.4001465,0.0
2014-03-10,5.04834,9.02182,6.3881836,7.205477714538574
2014-03-11,3.2224731,9.5286255,5.2710266,0.0
2014-03-12,1.3692627,6.217987,3.047577,0.0
2014-03-13,-0.28692627,4.9870605,1.2505798,0.0
2014-03-14,-2.5334473,6.1973267,1.0638123,0.0
2014-03-15,-1.6905212,10.052399,3.6865234,0.0
2014-03-16,-0.35528564,9.142517,4.3040466,6.277209281921387
2014-03-17,2.826538,11.518921,6.746338,0.0
2014-03-18,3.0289612,12.940063,7.3546753,0.0
2014-03-19,3.4311218,14.4244995,8.289551,0.0
2014-03-20,3.6805115,15.508331,8.878296,0.0
2014-03-21,2.9898376,12.370514,6.7625732,0.0
2014-03-22,2.913269,15.518768,8.522614,0.0
